138000796,Theft from Vehicle,12/11/13 20:47,500 Block LAWRENCE EXPRESSWAY,Sunnyvale Department of Public Safety,12/11/13,20:47
130009807,Theft from Vehicle,12/11/13 21:49,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/11/13,21:49
130009808,Theft,12/11/13 23:00,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/11/13,23:00
130009813,Theft,12/12/13 11:08,1200 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/12/13,11:08
130009816,Breaking & Entering,12/12/13 11:40,200 Block JACKSON ST,Sunnyvale Department of Public Safety,12/12/13,11:40
130009820,Breaking & Entering,12/12/13 14:33,800 Block HENRIETTA AV,Sunnyvale Department of Public Safety,12/12/13,14:33
138000807,Theft,12/12/13 20:50,300 Block N MARY AVE,Sunnyvale Department of Public Safety,12/12/13,20:50
130009831,Breaking & Entering,12/12/13 21:00,900 Block HENDERSON AV,Sunnyvale Department of Public Safety,12/12/13,21:00
130009832,Theft from Vehicle,12/12/13 22:54,1200 Block S WOLFE RD,Sunnyvale Department of Public Safety,12/12/13,22:54
148000006,Theft from Vehicle,12/12/13 23:01,1200 Block KIFER RD,Sunnyvale Department of Public Safety,12/12/13,23:01
130009833,Theft from Vehicle,12/12/13 23:37,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/12/13,23:37
130009839,Other Sexual Offense,12/13/13 8:38,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,12/13/13,8:38
130009850,Theft,12/13/13 15:04,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,12/13/13,15:04
130009853,Theft,12/13/13 15:28,100 Block S SUNNYVALE AV,Sunnyvale Department of Public Safety,12/13/13,15:28
130009851,Theft from Vehicle,12/13/13 15:28,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/13/13,15:28
138000806,Theft from Vehicle,12/13/13 17:13,1200 Block S WOLFE RD,Sunnyvale Department of Public Safety,12/13/13,17:13
130009854,Theft from Vehicle,12/13/13 17:36,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/13/13,17:36
130009870,Theft,12/14/13 10:12,1000 Block REED AV,Sunnyvale Department of Public Safety,12/14/13,10:12
130009871,Theft from Vehicle,12/14/13 10:58,1000 Block REED AV,Sunnyvale Department of Public Safety,12/14/13,10:58
130009874,Breaking & Entering,12/14/13 11:23,200 Block E MAUDE AV,Sunnyvale Department of Public Safety,12/14/13,11:23
130009877,Theft,12/14/13 13:00,700 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/14/13,13:00
130009880,Theft,12/14/13 15:28,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/14/13,15:28
130009883,Assault,12/14/13 17:33,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/14/13,17:33
130009882,Theft,12/14/13 17:43,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/14/13,17:43
130009890,Assault,12/15/13 0:14,100 Block S MURPHY AV,Sunnyvale Department of Public Safety,12/15/13,0:14
130009893,Robbery,12/15/13 1:33,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/15/13,1:33
130009899,Theft,12/15/13 13:13,200 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/15/13,13:13
138000804,Theft,12/15/13 22:39,800 Block CARLISLE WAY,Sunnyvale Department of Public Safety,12/15/13,22:39
138000803,Theft,12/16/13 11:02,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/16/13,11:02
130009915,Assault,12/16/13 11:42,1000 Block MANGO AV,Sunnyvale Department of Public Safety,12/16/13,11:42
130009922,Theft,12/16/13 14:46,700 Block SHASTA FIR DR,Sunnyvale Department of Public Safety,12/16/13,14:46
130009928,Assault,12/16/13 16:43,1300 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/16/13,16:43
130009934,Theft,12/16/13 21:30,100 Block HOLLY TE,Sunnyvale Department of Public Safety,12/16/13,21:30
138000811,Theft,12/16/13 21:55,400 Block SEQUOIA DR,Sunnyvale Department of Public Safety,12/16/13,21:55
130009936,Theft,12/17/13 0:46,600 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/17/13,0:46
130009944,Other Sexual Offense,12/17/13 11:44,200 Block JACKSON ST,Sunnyvale Department of Public Safety,12/17/13,11:44
130009946,Other Sexual Offense,12/17/13 12:39,500 Block S MURPHY AV,Sunnyvale Department of Public Safety,12/17/13,12:39
